File,Line,Speaker,UttStartTime,UttEndTime,UttLength,Content,InstancesCountPerLine
fe0301607,139,B,464.88,479.56,14.680000000000007,well you know what you could be right about that because i notice when they just they you know they get to the fighting in baghdad they get and what are they doing they take it back down to yellow again i'm like well i don't think that's a good idea just because we're done today we should change it back to yellow ,1.0
fe0301608,15,B,23.06,25.8,2.740000000000002,no actually this is my second one that i've done ,1.0
fe0301609,81,B,238.46,247.52,9.060000000000002,well they messed up the suitcases you know  but i mean we had um oh we had done some shopping you know we had a few stuff but it wasn't anything you know ,1.0
fe0301610,145,A,485.25,494.74,9.490000000000009,it's like why in the world am i paying you know for you to be able to have everything done in your language and i didn't ask you to come here  ,1.0
fe0301611,51,B,187.51,199.38,11.870000000000005,yeah well you know it's hard to tell they have some weird weird ways of thinking for sure but maybe since we've done all of our our damage or done all of our good whatever you want to call it in iraq well maybe they've ,2.0
fe0301612,54,B,177.96,180.49,2.530000000000001,in years since they've done that ,1.0
fe0301612,101,B,311.8,323.71,11.909999999999968,safer it really is ex- unless you know it's just been a deterrent because they've already done the big airplane incident and now they're gonna look for other ways to ,1.0
fe0301613,20,B,53.51,68.45,14.940000000000005,yeah exactly yeah i guess that's the way i see it i mean i think more can be done and i think it's still pretty easily i think somebody can easily still you know carry a bomb onto an airplane and proceed with it but i mean i don't know ,1.0
fe0301613,51,B,137.52,141.39,3.869999999999976,no they didn't they just put me through the regular thing and we were done ,1.0
fe0301613,169,B,470.25,475.16,4.910000000000025,that's probably a better idea i should've done it like that did you refer a lot of people and stuff or what ,1.0
fe0301614,103,B,410.36,420.66,10.300000000000011,you know is- israel for whatever it's done is also a product of britain's decisions you know and i think that if i look historically at what ,1.0
fe0301614,130,A,549.94,558.84,8.899999999999977,i just maybe i haven't done my research but i just feel as though i mean israel is surrounded by all of these arab states you know israel is such a small piece of land and ,1.0
fe0301615,48,A,101.53,106.95,5.420000000000002,  yeah i know something had to be done but do you think sad- saddam hussein's dead ,1.0
fe0301615,174,B,454.48,457.6,3.1200000000000045,  yeah i haven't done too much looking into it yet ,1.0
fe0301615,183,B,475.18,481.1,5.920000000000016, i've only done one i've done two shops but that was years ago when  you know it was for kmart ,2.0
fe0301616,11,B,15.4,17.2,1.799999999999999,have you done any of these before ,1.0
fe0301616,116,A,340.55,344.32,3.769999999999982,i don't i don't i don't think they're they're quite done i got you know ,1.0
fe0301617,109,A,414.28,419.19,4.910000000000025,and i'm not and i told her i said a lot of that is political it's politically um done ,1.0
fe0301620,18,B,31.41,44.93,13.52,  i think it's a lost cause i think it was a waste of time in a way  to go over there i think that well to go over  there i think that should've happened  but i think they should've just bombed it and been done with it   in a way i feel  i would feel bad for ,1.0
fe0301620,27,A,80.29,82.07,1.779999999999987,no matter what's done ,1.0
fe0301620,28,B,81.89,91.89,10.0, right i think they should've just  well i guess they can't just bomb everything and be done with it 'cause i guess we want their oil   i guess that's a big factor too   ,1.0
fe0301620,94,A,296.06,301.68,5.6200000000000045,did when this is all done d- d- is there any questions that they ask you or anything like that ,1.0
fe0301621,38,B,106.09,116.94,10.849999999999994,and that's okay that he thinks that but i don't know i personally think that action does need to be taken to get done and although no one really likes war sometimes it's ,1.0
fe0301623,35,A,76.59,86.3,9.709999999999994,um i think that they've done a big bayton switch on us i was almost at the point of supporting the war when they were talking about weapons of mass destruction ,1.0
fe0301624,123,A,359.83,365.95,6.1200000000000045,why are we so evil what have we done that was that's so evil to them bec- because we don't believe what they believe in ,1.0
fe0301624,169,B,492.84,504.48,11.640000000000043,i think that as a country um if the people were that unhappy with how things were being done they should've had an uprising against him there was more civilians than there were army  ,1.0
fe0301625,57,A,259.82,267.7,7.8799999999999955,but i think we've done pretty good so far with with kinda holding back and letting them kinda start to take over stuff that belongs to them ,1.0
fe0301625,64,A,289.04,292.52,3.4799999999999613,yeah i think that we've um done pretty good ,1.0
fe0301625,96,B,467.72,480.19,12.46999999999997,they don't know that we've done good 'cause they lie to the people like you said earlier they send out negative messages and the people are being influenced by their media which is not an honest honest m- media ,1.0
fe0301626,123,A,466.66,479.95,13.289999999999964,then nothing else will be done and i think that's what hopefully and i'm trying to look at the best side of it is that people were taking 'em to make sure they didn't get destroyed but on the other hand there were i mean there were items that were just destroyed ,1.0
fe0301626,136,A,512.28,526.29,14.009999999999991,but at the same time you can't you can't just having people run wild i think they almost have to sit up the same type of thing as what was done in new york we're saying okay look we have a curfew in in l.a. during the riots ,1.0
fe0301628,5,B,7.75,11.4,3.6500000000000004,good i don't know if this is the first one that you've done of these ,1.0
fe0301628,6,A,10.88,16.5,5.619999999999999,um i've done i i've done one other one but it's been a couple of months since i've done one ,3.0
fe0301628,42,A,104.87,108.06,3.1899999999999977,and but i really feel something needed to be done ,1.0
fe0301628,118,A,422.32,435.67,13.350000000000023,the u.s. is trying to do over there is find find their weapons i mean has that been done yet do you know have they found any of the ma- the weapons of mass destruction that we've been searching for ,1.0
fe0301629,18,B,30.26,33.57,3.3099999999999987,i'm one of those for i think we've done you know what ,1.0
fe0301629,98,B,320.75,324.7,3.9499999999999886,um but i think we can do it i mean we've done it i think before ,1.0
fe0301629,122,B,400.81,404.27,3.4599999999999795,i always love these stands have you have you done many of these calls ,1.0
fe0301630,37,A,162.88,176.71,13.830000000000013,well and it seems crazy too did you know that i just learned this recently i guess i don't pay that much attention to world affairs either and i didn't even realise this but after we're all done we have to pay to rebuild all of their country all the buildings we blew up and everything ,1.0
fe0301630,132,B,567.27,570.38,3.1100000000000136,i think the only reason why we haven't done that is just ,1.0
fe0301633,12,A,26.5,29.26,2.7600000000000016,yes now have you done any before ,1.0
fe0301633,14,B,28.97,31.95,2.9800000000000004,have you done any have you called any ti- any time ,1.0
fe0301633,68,A,244.62,256.39,11.769999999999982,well i mean a- and that's we probably could have done that i'm sure we you know it was different then we weren't in the country though you know we were in kuwait i mean we were trying to get him back into his country so ,1.0
fe0301634,63,A,237.43,246.47,9.039999999999992,in order to work out those disagreements um clearly it's been done but maybe you've heard this that like there's no ah ,1.0
fe0301634,99,A,378.35,392.75,14.399999999999977,just is that i agree with you on the issue of you know that certain of these rights are being done but the problem is you know there's no dictator in power that wa- you know there were elections these are elected we don't like the decisions that our government does but the fact is ,1.0
fe0301636,154,B,538.88,544.78,5.899999999999977,yup we have and it hasn't done us any good we don't benefit from it ,1.0
fe0301639,18,A,155.87,162.33,6.460000000000008,i i i'm kind of in between because it's you know i mean i know it should be done ,1.0
fe0301640,62,A,156.1,165.34,9.240000000000009,i just um and people over there seem to hate us i mean they they like what we've done for them but they want us to get out ,1.0
fe0301640,155,A,427.07,434.08,7.009999999999991,actually he has done it for saddam but he was pretty funny he usually he now he does it for ,1.0
fe0301641,32,A,110.13,122.22,12.090000000000003,there's always going to be problems there it's like you can't just go over there and straighten out one country and think like okay that's it we're done in the middle east it's always going to be something i mean that's the problem i mean it's like ,1.0
fe0301641,119,B,500.48,510.89,10.409999999999968,i just don't think you know even if iraq is you know rebuilt and done all this stuff they want to do then i really don't think everything everywhere else isn't going to be different you know ,1.0
fe0301642,36,A,122.49,130.8,8.310000000000016,not in in  there's many other people that a- are tyrants in other countries and he hasn't done a thing about those ,1.0
fe0301642,118,B,435.95,445.04,9.090000000000032,but i still feel like i really wish that we could have done more like i wanted like to to even that picture in my head of him going around celebrating this means that ,1.0
fe0301643,32,B,95.05,99.72,4.670000000000002,i know that they've made some kind of gruesome finds about what were being done to the people over there ,1.0
fe0301643,45,A,139.32,145.78,6.460000000000008,and it's being and it's always been done and still being done in such a subtle manner and don't get me wrong i'm not one of those bitter people and militant and you know ,2.0
fe0301643,85,A,288.25,300.09,11.839999999999975,i think america takes it upon itself to say that we as the peace keepers we spreading democracy across the world but i think that's somewhat arrogant in a way you know like i said we have our own problems and we have a lot of things that need to be done here ,1.0
fe0301644,58,B,126.04,134.23,8.189999999999984,i used to work for the new york new media association i've done web development stuff but more from a business side than from a technical side ,1.0
fe0301644,84,A,207.71,210.97,3.259999999999991,i've done freelance like print designs and stuff like that too so ,1.0
fe0301644,104,A,269.21,270.92,1.7100000000000364,right i mean i've done ,1.0
fe0301645,168,B,585.55,598.34,12.790000000000077,oh yeah i did ah you know like new products is coming up and stuff i've done a lot of their pepsi and peanuts and all things like that deodorant everything you know all of new things that's coming out they'll ,1.0
fe0301648,108,B,380.32,386.14,5.819999999999993,they went over there and just kind of said oh we're done when they were nowhere near ,1.0
fe0301652,29,B,71.4,83.18,11.780000000000001,um but ah it it perhaps can be done i think the real challenge is going to be seeing how we deal with this first step of iraq and getting a ,1.0
fe0301652,45,A,127.03,131.54,4.509999999999991,yeah and i i do think that they should have done this years and years ago ,1.0
fe0301652,49,B,147.44,152.86,5.420000000000016,the relative ease of which it was done this time ah was probably ,1.0
fe0301652,56,B,168.67,172.4,3.730000000000018,had it been done in the first gulf war that would have that would have been ,1.0
fe0301652,188,B,586.99,591.16,4.169999999999959, you have you have got it on the timer how many of these how many of these have you done ,1.0
fe0301653,14,A,17.48,19.96,2.4800000000000004,so have you done this before ,1.0
fe0301654,37,B,92.47,101.21,8.739999999999995,and this thing about yassar arafat i mean if he's going to actually do something how come he hasn't done anything and why do we keep supporting him ,1.0
fe0301654,42,A,110.42,115.53,5.109999999999999,we have peace talks and peace talks and peace talks and well nothing ever gets done ,1.0
fe0301654,102,A,301.28,304.98,3.7000000000000455,it is not exactly the nicest thing we've ever done  ,1.0
fe0301655,164,B,426.32,438.24,11.920000000000016,i i think they wait for to us let our guard down i i just can't believe we've split them up that badly although i think we have done some damage to the chain of command ,1.0
fe0301656,34,A,101.83,105.05,3.219999999999999, saddam there's no telling what he would have done ,1.0
fe0301657,31,B,101.44,113.67,12.230000000000004,almost impossible to keep current with everything because now we're looking at syria because they were harboring some of the terrorists or aiding them and  and just so there's so much more work to be done ,1.0
fe0301658,13,B,21.42,24.24,2.8199999999999967, well i think something had to be done  ,1.0
fe0301658,33,A,72.76,74.51,1.75,i've done it a couple of times ,1.0
fe0301658,179,A,423.93,428.28,4.349999999999966, i'm just trying to hang in there until we  get done  ,1.0
fe0301658,217,A,503.87,505.87,2.0,that was the only other one i've done ,1.0
fe0301658,218,B,505.55,510.17,4.6200000000000045,oh really now this is my third so i- i'll be done then ,1.0
fe0301661,144,B,424.32,432.67,8.350000000000023,um i haven't the young man whether he's ah done any surveys or not he's getting ready to go to brazil he's a uh um   i- it's sort of a ,1.0
fe0301663,26,A,61.26,67.9,6.640000000000008,so that and i i just have some feelings about that i'm not sure what we should have done or what we should do ,1.0
fe0301663,39,B,124.71,137.56,12.850000000000009,which i totally cannot stand that but like a- we're here we are now and we're here at the point where the so called war is over although he cannot find saddam chances are he's probably been like retired in some island somewhere be like oh thanks you've done your job ,1.0
fe0301663,68,A,247.99,257.83,9.839999999999975,right and you know even as far as the looting it should not have been done we both ah agree on that but would that not have happened in the united states as well ,1.0
fe0301664,181,A,561.21,563.97,2.759999999999991, yeah   i don't know have you done one of these before ,1.0
fe0301665,32,B,135.86,139.82,3.9599999999999795,neville chamberlain had done that all those many years ago  ,1.0
fe0301665,118,A,516.45,531.26,14.809999999999945,and let you guys kill it um fight it out amongst yourselves now and there's obviously still militia around at some point so you lay your bat you lay down your gun for a week and we're supposed to say okay we're done and walk off i'm sorry i don't agree ,1.0
fe0301666,5,A,8.79,12.89,4.100000000000001,yeah it is h- have you done this before ,1.0
fe0301666,8,B,15.02,18.49,3.469999999999999,um it's is this y- how many times have you done it ,1.0
fe0301667,62,A,169.84,173.16,3.319999999999993,and i wish there was a better way we could have done this but ,1.0
fe0301667,176,A,546.75,549.59,2.840000000000032, i don't know any other way they could have done it ,1.0
fe0301669,24,A,36.07,38.03,1.9600000000000009,so have you done one of these before ,1.0
fe0301669,25,B,38.04,41.7,3.6600000000000037,yeah i done one  um about computer games  ,1.0
fe0301670,134,A,340.8,353.25,12.449999999999989,get it done because if you use armed forces there is no way that there's going to be peace there maybe by force temporarily for ten years or at most for ten twenty years or thirty years ,1.0
fe0301672,71,B,184.84,198.37,13.530000000000001,and i think people really didn't support it 'cause now th- today they said that he or somebody congratulated syria  on what a good job they've done  so i thought well that's kind of a turnaround  ,1.0
fe0301673,25,B,55.59,58.58,2.989999999999995,peaceful means of getting things done ,1.0
fe0301675,89,A,332.66,343.52,10.859999999999957,  you've done quite well in that regard and you're probably throwing the linguistics study off off the   that's not our problem though  ,1.0
fe0301675,123,A,497.75,510.29,12.54000000000002,vast efforts were obvious to me that there's a lot of things they could have done that would have been a whole lot worse but they pulled the punches so to speak ,1.0
fe0301676,66,B,197.53,206.52,8.990000000000009,but from what i know right about now i think we just have we done everything we needed to do because i it looked like the battle part is over but that's just ,1.0
fe0301676,154,B,568.27,569.96,1.6900000000000546,can be done and ,1.0
fe0301676,159,A,587.43,590.72,3.2900000000000773,i hope so have you done any travelling during this time ,1.0
fe0301679,5,A,9.98,14.68,4.699999999999999, i've never done this before um so i guess it's it's kind of interesting ,1.0
fe0301679,10,A,39.54,53.94,14.399999999999999,i was following the news and really staying abreast of a lot of different things but as time has passed i haven't really stayed as up to date on it as i probably should have but um i'm sure you probably have done that especially with your background ,1.0
fe0301679,49,B,213.3,223.56,10.259999999999991,very much so you you know and and he kept saying we haven't found any weapons of mass destruction and i said well spielberg isn't done making them yet  ,1.0
fe0301680,23,B,71.83,74.37,2.5400000000000063,so am i i think maybe it had to be done ,1.0
fe0301680,85,A,285.26,287.91,2.650000000000034,is this the first time that you've done this phone thing ,1.0
fe0301682,45,A,196.05,198.39,2.339999999999975,right right right something had to be done ,1.0
fe0301682,46,B,198.44,200.05,1.6100000000000136,yes something had to be done ,1.0
fe0301684,6,A,7.48,10.05,2.5700000000000003,oh have you done calls before ,1.0
fe0301684,132,B,424.13,431.0,6.8700000000000045, oh well the first time i done it uh we changed subjects a lot me and the guy i was talking to the first time ,1.0
fe0301685,11,B,97.82,104.11,6.290000000000006,i didn't either i didn't hear anything ever start recording so so what do you think are we ever going to get done with this war ,1.0
fe0301685,68,B,359.14,366.79,7.650000000000034,the just like the girl jessica that got all that stuff done to her can you imagine having to come back over here and trying to deal with all this ,1.0
fe0301685,114,A,585.46,599.95,14.490000000000009,doing this and i was like what is going on here there is nothing you can do now it's started it's done it's a done deal it's just wa- quit wasting your energy doing this let's support these people you know now they wonder how they figure out how they got the freedom ,2.0
fe0301687,129,B,419.49,428.09,8.599999999999966,put u- the risk out shouldn't we and given that that work has to be done why not have it go to american contractors i mean that m- might be the other side of the argument ,1.0
fe0301687,153,A,534.4,544.38,9.980000000000018, well i well uh i agree with that but there's always been presidents that i feel like every president has has done some bad and some good ,1.0
fe0301688,42,B,168.13,180.42,12.289999999999992,at world problems and the countries were to unite and solve it and united states has gone over the u.n. boundaries in what they've done so far so if the u.n. is finally to cooperate ,1.0
fe0301688,101,A,382.48,390.42,7.939999999999998, but i saw enough of it to you know see that they felt we were nearly done but then last night a young woman reporter was there and ,1.0
fe0301688,105,A,404.12,406.83,2.7099999999999795,real thing is all done the real fighting ,1.0
fe0301689,26,B,57.26,68.26,11.000000000000007,right now we're not in a good situation to solve things i think that nothing's gonna get done as long as um sharon's in power in israel and as long as bush is in power here ,1.0
fe0301689,97,A,443.87,457.7,13.829999999999984,right but ah i think you know a lot of this is really it seems to be a personal battle of bush's because his father was kinda all done when what we what his his regime was trying to do ,1.0
fe0301691,17,A,39.34,41.7,2.3599999999999994,there's a lot of work that needs to be done ,1.0
fe0301691,170,B,454.32,459.27,4.949999999999989,yeah but it's good to get it done and over with in one swoop ,1.0
fe0301692,21,A,68.22,76.47,8.25,and i think they've been upsad- upset at us for a long time and we've done the same thing basically with egypt we buy off the royal heir the ,1.0
fe0301693,194,A,530.29,532.89,2.6000000000000227,and they've done really really well ,1.0
fe0301694,71,A,240.83,246.62,5.789999999999992,mean president bush in their pla- the military's plan was very well thought out and they've done their best ,1.0
fe0301695,43,B,116.97,124.73,7.760000000000005,i'm i think we have done what we needed to do and i just hope that we stay there long enough to take care of it ,1.0
fe0301697,71,B,194.97,201.37,6.400000000000006,mhm i think too they've done a good job the soldiers are trying to only target the ,1.0
fe0301697,214,A,517.82,522.42,4.599999999999909,yeah  well that's good so how many of these ah studies have you done ,1.0
fe0301698,137,B,421.24,425.55,4.310000000000002,that's rough well uh like you said though it did have to be done ,1.0
fe0301698,150,A,464.42,468.47,4.050000000000011,done anything really bad against us like iraq was you know ,1.0
fe0301700,39,A,138.83,143.56,4.72999999999999, i hate to say that but you know well we get things done we don't you know ,1.0
fe0301700,168,A,580.49,589.03,8.539999999999964,oh yeah they got a reckoning plus you know what anybody that goes after them you know who's behind 'em they're they're done anyway well we are but god is ,1.0
fe0301701,44,A,111.91,117.11,5.200000000000003,but do you think that we ever would have gone in and done anything if they hadn't attacked us first ,1.0
fe0301702,157,A,562.53,567.27,4.740000000000009,i think they've done a pretty good job of going in strong ,1.0
fe0301703,40,A,108.26,113.2,4.939999999999998,but it just seemed like the issues that he wanted to get done ,1.0
fe0301703,171,A,562.89,564.71,1.82000000000005,you've done what you've done ,2.0
fe0301704,76,A,418.28,423.78,5.5,has stopped a- shipping money to the i.r.a. which for years they've done ,1.0
fe0301705,65,B,208.45,217.44,8.990000000000009,yes and it's definitely we've at least done something you know people feel like at least that something has been done whether it's good or bad  you know something has been done ,3.0
fe0301706,57,B,176.56,187.03,10.469999999999999, i mean i don't understand saddam hussein's rationale for not destroying it and documenting it and you know the whole doggone thing would have been done with ,1.0
fe0301706,79,B,244.12,249.35,5.22999999999999,our military has done this before and you know we and we don't stay i mean ,1.0
fe0301707,61,B,152.6,156.54,3.9399999999999977,if they had done some you know if if we ticked them off in some way ,1.0
fe0301707,178,B,413.88,420.94,7.060000000000002,and uh he did it anyways he said that's the right thing to do and we have to do it  done ,1.0
fe0301708,23,B,63.27,69.36,6.089999999999996,i would of done the same thing for them as i would of done for iraq which is to just wait until the regime's changed ,2.0
fe0301708,131,A,408.53,416.07,7.5400000000000205,well he coulda done a yeah but he still could of done a lot of damage in the ten if he lasted another ten years ,2.0
fe0301708,184,B,577.32,580.44,3.1200000000000045,what could you have done with that money if we had it over here ,1.0
fe0301709,31,B,78.0,83.42,5.420000000000002,and i also think that uh he's done harm to an awful lot of people we'll never know about ,1.0
fe0301711,115,A,277.51,284.25,6.740000000000009,yeah i mean it was done in china how many years ago was it like three or four years ago now that they put it in the subway system ,1.0
fe0301712,48,B,185.43,193.96,8.530000000000001,that's a big concern we should be having  instead of this iraq business if they have done away with saddam or whatever they have done ,2.0
fe0301714,156,B,452.49,454.57,2.079999999999984, but have you ever done one of these before oh they  ,1.0
fe0301716,69,B,270.55,273.45,2.8999999999999773,you know if we'd a done our job right twelve years ago ,1.0
fe0301716,83,A,326.39,339.85,13.460000000000036,um like i- it it is easy to say like it's just for oil and i mean i don't think it is because if it was then we would've just done that twelve years ago and just taken the oil and taken control of it 'cause we we had it you know ,1.0
fe0301716,111,B,458.23,463.44,5.2099999999999795,you know they pretty much done what they wanted to and raped whoever they wanted to and had the family ,1.0
fe0301716,137,B,559.21,567.98,8.769999999999982,done for this country and yet again we're trying to give it back to the people a- and that's stating again that we have good intentions that we're not trying to ,1.0
fe0301719,32,B,127.81,142.68,14.870000000000005,true and i also think that ano- a part of the problem that that unfortunately tends to get un- un- overlooked depending on the administration is what our governments have done without our knowledge prior to things getting out of hand um what dealings they've had with certain governments ,1.0
fe0301720,69,A,197.31,202.51,5.199999999999989,i mean look what we've done now we're occupying their land you know we've ,1.0
fe0301721,207,A,453.71,460.46,6.75,i did my initial five hundred and fifty bucks plus it was like two fifty about a thousand dollars and i've not ever done that ,1.0
fe0301725,48,A,124.95,132.51,7.559999999999988,i just hope that it teaches the united states a lesson you know okay fine we got this done but we should really you know think a little more ,1.0
fe0301725,158,B,438.76,440.79,2.0300000000000296,this should have been done a long time ago ,1.0
fe0301725,160,A,445.63,449.36,3.730000000000018, i think it should have been done y- years ago   ,1.0
fe0301727,6,B,11.49,15.88,4.390000000000001,yeah and i feel weird i've never done this before yeah ,1.0
fe0301728,43,A,140.89,149.43,8.54000000000002,they have certain ways of doing things and they're just you know a knack for doing this they have to do it this way or it's not done you know ,1.0
fe0301728,88,A,347.94,356.63,8.689999999999998,that that is stupid and i think our government have um really done us a grave injustice by ,1.0
fe0301728,96,A,387.95,399.04,11.090000000000032,so um to me they really have done us more harm than good by not really exposing us to terrorism in the past because it has always been there ,1.0
fe0301729,7,A,8.51,12.61,4.1,my name's lisa i've never done this before so ,1.0
fe0301729,208,A,529.75,531.62,1.8700000000000045,had she or he done it ,1.0
fe0301729,209,B,531.7,539.38,7.67999999999995,um no i don't she's done she does studies a lot because it's just there's so much going on here it's like easy money ,1.0
fe0301734,5,B,6.44,8.98,2.54,oh good have you ever done this before ,1.0
fe0301734,120,B,379.31,389.34,10.029999999999973,the marines back out of baghdad which is what they've done now but this was before that they were protesting then that they wanted to set up their own government and they didn't wanna just have a democracy ,1.0
fe0301734,121,B,389.38,395.67,6.2900000000000205,and uh which is strange they didn't want to vote but i guess you know they've they've never done that before so ,1.0
fe0301737,97,B,302.97,313.22,10.25,absolutely and i think and this may sound funny and and unpatriotic but i think with this administration the united states is its own enemy as well i think they've done a horrible job of dip- of diplomacy despite ,1.0
fe0301740,5,B,7.37,8.91,1.54,have you done these before  ,1.0
fe0301740,20,B,51.75,57.93,6.18,is well i've done these before for other companies and they last like six months or so ,1.0
fe0301740,61,B,202.14,211.49,9.350000000000023,well but see on these different when i've done these before like every day is a different topic so they j- all they're doing is studying voice patterns ,1.0
fe0301740,71,B,235.67,239.69,4.02000000000001,right ten dollars a call and i- if it's like the other ones i've done they're very ,1.0
fe0301740,150,B,552.49,554.92,2.42999999999995,sure i actually i've done some shops for you ,1.0
fe0301740,157,B,567.57,573.1,5.529999999999973,but you're not the only one that's done haciendas and you're like the third one that's done haciendas ,2.0
fe0301740,159,B,573.36,576.82,3.4600000000000364,yeah well it sure their company that's done 'em ,1.0
fe0301740,165,A,596.9,599.89,2.990000000000009,okay well that's bec- then you must have done it afterwards ,1.0
fe0301741,20,A,43.48,47.84,4.3600000000000065,this will probably be a topic but i've been two i've done two other calls ,1.0
fe0301741,175,B,442.01,446.16,4.150000000000034,oh how are those hard because i've not done hotel ones yet ,1.0
fe0301741,234,A,590.61,594.1,3.490000000000009,you've done an apartment shop so you know how detailed and lengthy those were ,1.0
fe0301743,25,B,85.72,95.81,10.090000000000003,that's it and once they've done that boom we'd get them um so they'd be committing suicide on their own country  trying to even get just one state of ours so ,1.0
fe0301743,118,B,460.34,470.61,10.270000000000039,so um and that's why nobody's gone anywhere near it no one's done no bombs have um touched babylon and that was an order that nobody go near that you know that city so ,1.0
fe0301744,148,A,462.87,465.07,2.1999999999999886,well how many of these studies have you done ,1.0
fe0301744,151,B,470.1,472.1,2.0,no how many have you done ,1.0
fe0301744,152,A,471.89,476.45,4.560000000000002,i've done this is my third one and i haven't got paid for any of them so i don't know ,1.0
fe0301745,4,A,5.98,13.81,7.83,well my lord and uh we are my family's originally from colorado so i've done some done some time in laramie ,2.0
fe0301745,47,A,177.23,190.41,13.180000000000007,and and it was saying that that that it's maybe it'll make 'em stop and think twice because before you know we've always for quite a time we've not done too too much or we've uh done a different ,2.0
fe0301745,50,A,190.86,192.65,1.789999999999992,and never done anything so ,1.0
fe0301746,145,A,426.07,437.9,11.829999999999984,ah they said the powder that they found t- the way they handled it this time was so much more efficiently done than ah when it happened the first time ,1.0
fe0301748,121,B,471.97,478.15,6.17999999999995,well the only reason i think they they probably didn't and an although i agree with you it should've been done ,1.0
fe0301750,45,B,141.74,144.28,2.539999999999992,you know that was done the hard part of it  ,1.0
fe0301750,51,B,160.83,163.49,2.6599999999999966,you know if we think that everything's over and done with we're ,1.0
fe0301750,147,A,444.65,449.53,4.8799999999999955,and they don't know if it was after it happened or if they had done that before ,1.0
fe0301750,158,A,478.71,489.72,11.010000000000048,so that was really sad to hear cause they they couldn't figure out if it was you know done recently or you know whether it was before or after but still just to have a painting of that ,1.0
fe0301751,149,A,496.61,503.48,6.8700000000000045,if they would've blown us up with an  atom bomb there isn't too much that us ducking under our desks really would've done ,1.0
fe0301753,96,A,321.73,331.37,9.639999999999986,i've never done nothing wrong to anybody why would somebody want to kill me i don't know i it's just strange to me how people can think like that they just want to kill me because ,1.0
fe0301755,44,B,127.13,128.98,1.8499999999999943,you know what can be done ,1.0
fe0301756,99,A,240.9,244.37,3.469999999999999,i think that if they would have done something they would have done it a long time ago ,2.0
fe0301756,171,B,458.08,461.5,3.420000000000016,i i think he's done a pretty good job i don't think that he's ,1.0
fe0301757,95,A,484.99,493.46,8.46999999999997,well yeah supposedly cuba was a threat to us and that's why we have an embargo against them and they haven't done anything to us you know ,1.0
fe0301757,96,B,489.53,491.06,1.5300000000000296,and they haven't done anything ,1.0
fe0301759,24,A,52.22,53.88,1.6600000000000037,how many calls have you done ,1.0
fe0301759,25,B,53.69,59.95,6.260000000000005,um this is the second one i have done a couple of my friends are also doing it and they have also gotten a lot of them too so ,1.0
fe0301759,36,A,84.94,86.78,1.8400000000000034,get it done with  ,1.0
fe0301759,59,A,164.25,169.95,5.699999999999989,um specific access some states have done to undervalue the currency ah you know when we ,1.0
fe0301759,66,A,183.34,190.61,7.27000000000001,so i mean that's a serious concern but i am not so much concerned if prices are done in one currency over another because ,1.0
fe0301759,69,B,198.51,202.35,3.8400000000000034,value of the dollar because it affects the amount of trade that is being done with it ,1.0
fe0301759,146,B,464.92,469.11,4.189999999999998,well i think since it is done by a college it sort of passes through other university mailing lists ,1.0
fe0301761,206,A,532.96,545.27,12.309999999999945,you know that i am done with college i will go around and look at people that are my same age and ask them that this is that question like what what do you who do you think is gonna be you know and and they will say like the most ,1.0
fe0301763,95,A,295.31,303.75,8.439999999999998,you don't want to offend them and then some people really do um have a very strong um belief that we should have done it so ,1.0
fe0301763,102,A,314.65,322.59,7.939999999999998,i don't really know enough about it to i don't have a big reason to think that we should have done it but i i do like to support the ah the military when ,1.0
fe0301764,4,B,4.8,8.07,3.2700000000000005,you too this is very interesting have you done this before ,1.0
fe0301766,106,B,285.3,289.88,4.579999999999984,is my first time doing this i'm not really sure like d- have you done this before ,1.0
fe0301768,122,A,423.32,426.54,3.2200000000000273,they can't do what they want to be done ,1.0
fe0301769,136,A,571.31,573.93,2.6200000000000045,of you know you've done it to others now ,1.0
fe0301769,137,A,574.1,575.89,1.7899999999999636,it's good that it's done to you ,1.0
fe0301770,104,B,437.68,450.28,12.599999999999966,um all of the talk and everything turned to to that topic but now years later you know the imposing of democracy on to russia the way it was done ,1.0
fe0301771,27,B,86.75,95.99,9.239999999999995,all the other reasons for going there you know like the u.n. sanctions that disobeys yeah yeah we should have done something about that any time between nineteen ninety one and nineteen ninety eight ,1.0
fe0301772,87,A,311.11,325.11,14.0,there's a few iraqi artists who are in exile visiting this week and one of them brought up the question of why in the anti war movement didn't wasn't there more dis- here wasn't there more discussion of civil rights ah human rights and the the violations done by saddam ,1.0
fe0301773,11,B,16.21,18.31,2.099999999999998,have you done one of these calls before ,1.0
fe0301777,75,B,226.75,240.71,13.960000000000008,but these guys don't care so we'll go and conquer the u.s. we've done a service to our god well i have no idea how you'd defend that and then because of the fact that it's not an organized army that you can have one person in one location ,1.0
fe0301779,26,B,74.81,87.11,12.299999999999997,um you know if if they're in the click then you know they've done quite a bit of research and especially if they are like you know hackers they know everything about the computers and stuff so you know they're able to like um ,1.0
fe0301779,126,A,363.39,365.88,2.490000000000009,how how how long have you done this how often have you done this ,2.0
fe0301780,133,B,573.07,583.96,10.889999999999986,a lot of that stuff i i have read some really interesting stuff on the internet and and they have been like i have done inform- i've done research on ah like herbs ,2.0
fe0301781,4,A,6.81,10.96,4.150000000000001,good how are you  okay have you ever done this before ,1.0
