File,Line,InstancesCountPerLine,FeatureCountPerLine,Content,L3_L1_List,L3_L1_Tuple,CleanedL3_L1_List,CleanedL3_L1_Tuple,Count_CleanedL3_L1_Tuple,NormCount_CleanedL3_L1_Tuple,R1_R3_List,R1_R3_Tuple,CleanedR1_R3_List,CleanedR1_R3_Tuple,Count_CleanedR1_R3_Tuple,NormCount_CleanedR1_R3_Tuple,L3,Cleaned_L3,L3_Count,L3_Norm_Count,L2,Cleaned_L2,L2_Count,L2_Norm_Count,L1,Cleaned_L1,L1_Count,L1_Norm_Count,R1,Cleaned_R1,R1_Count,R1_Norm_Count,R2,Cleaned_R2,R2_Count,R2_Norm_Count,R3,Cleaned_R3,R3_Count,R3_Norm_Count
fe0304286,70,1,1,and and the inside ain't that bad but the outside may be so great that you're like ,"['and', 'the', 'inside']","('and', 'the', 'inside')","['and', 'the', 'inside']","('and', 'the', 'inside')",1.0,0.004429968684994363,"['that', 'bad', 'but']","('that', 'bad', 'but')","['that', 'bad', 'but']","('that', 'bad', 'but')",1.0,0.004429968684994363,and,and,23.0,0.10188927975487035,the,the,27.0,0.1196091544948478,inside,inside,1.0,0.004429968684994363,that,that,47.0,0.20820852819473504,bad,bad,19.0,0.08416940501489288,but,but,15.0,0.06644953027491544
fe0304286,89,1,1,yeah that that's the most i mean 'cause i ain't you know i don't have anything bad like i committed any crimes or anything so i can't go back and change nothing like that i can only change like ,"['mean', ""'cause"", 'i']","('mean', ""'cause"", 'i')","['mean', ""'cause"", 'i']","('mean', ""'cause"", 'i')",1.0,0.004429968684994363,"['you', 'know', 'i']","('you', 'know', 'i')","['you', 'know', 'i']","('you', 'know', 'i')",2.0,0.008859937369988725,mean,mean,6.0,0.026579812109966176,'cause,'cause,10.0,0.04429968684994363,i,i,224.0,0.9923129854387372,you,you,13.0,0.05758959290492672,know,know,5.0,0.022149843424971814,i,i,17.0,0.07530946764490416
fe0304311,62,1,1, even though did did they ask you ah ah 'bout a p.i.n. number 'cause i ain't got no p.i.n. number  ,"['number', ""'cause"", 'i']","('number', ""'cause"", 'i')","['number', ""'cause"", 'i']","('number', ""'cause"", 'i')",1.0,0.004429968684994363,"['got', 'no', 'p.i.n.']","('got', 'no', 'p.i.n.')","['got', 'no', 'pin']","('got', 'no', 'pin')",1.0,0.004429968684994363,number,number,1.0,0.004429968684994363,'cause,'cause,10.0,0.04429968684994363,i,i,224.0,0.9923129854387372,got,got,92.0,0.4075571190194814,no,no,45.0,0.19934859082474635,p.i.n.,pin,1.0,0.004429968684994363
fe0304335,151,1,1,i ain't got enough eyes ,"[nan, nan, 'i']","(nan, nan, 'i')",['i'],"('i',)",43.0,0.1904886534547576,"['got', 'enough', 'eyes']","('got', 'enough', 'eyes')","['got', 'enough', 'eyes']","('got', 'enough', 'eyes')",1.0,0.004429968684994363,,,295.0,1.3068407620733369,,,186.0,0.8239741754089515,i,i,224.0,0.9923129854387372,got,got,92.0,0.4075571190194814,enough,enough,4.0,0.01771987473997745,eyes,eyes,1.0,0.004429968684994363
fe0304346,65,1,1,regardless i- if you ain't got the m- i- if you don't take the million dollars and you you you chose your best friend you're still going to have to pay for something ,"['i-', 'if', 'you']","('i-', 'if', 'you')","['i-', 'if', 'you']","('i-', 'if', 'you')",1.0,0.004429968684994363,"['got', 'the', 'm-']","('got', 'the', 'm-')","['got', 'the', 'm-']","('got', 'the', 'm-')",1.0,0.004429968684994363,i-,i,45.0,0.19934859082474635,if,if,32.0,0.1417589979198196,you,you,113.0,0.5005864614043629,got,got,92.0,0.4075571190194814,the,the,25.0,0.11074921712485906,m-,m,1.0,0.004429968684994363
fe0304346,76,1,1, i don't have the slightest idea i know i ain't bene- i i hope i benefit from this benefactor i  ,"['i', 'know', 'i']","('i', 'know', 'i')","['i', 'know', 'i']","('i', 'know', 'i')",2.0,0.008859937369988725,"['bene-', 'i', 'i']","('bene-', 'i', 'i')","['bene-', 'i', 'i']","('bene-', 'i', 'i')",1.0,0.004429968684994363,i,i,45.0,0.19934859082474635,know,know,33.0,0.14618896660481398,i,i,224.0,0.9923129854387372,bene-,bene,1.0,0.004429968684994363,i,i,13.0,0.05758959290492672,i,i,17.0,0.07530946764490416
fe0304346,94,1,1,to be a million you ain't get a a million ,"['a', 'million', 'you']","('a', 'million', 'you')","['a', 'million', 'you']","('a', 'million', 'you')",1.0,0.004429968684994363,"['get', 'a', 'a']","('get', 'a', 'a')","['get', 'a', 'a']","('get', 'a', 'a')",1.0,0.004429968684994363,a,a,15.0,0.06644953027491544,million,million,4.0,0.01771987473997745,you,you,113.0,0.5005864614043629,get,get,3.0,0.013289906054983088,a,a,27.0,0.1196091544948478,a,a,11.0,0.048729655534937986
fe0304346,115,1,1,and and you need somebody to talk to or somebody to just be like yo i i need your help your friend will be there you know what i'm saying the million dollars ain't going to be there ,"['the', 'million', 'dollars']","('the', 'million', 'dollars')","['the', 'million', 'dollars']","('the', 'million', 'dollars')",1.0,0.004429968684994363,"['going', 'to', 'be']","('going', 'to', 'be')","['going', 'to', 'be']","('going', 'to', 'be')",10.0,0.04429968684994363,the,the,16.0,0.0708794989599098,million,million,4.0,0.01771987473997745,dollars,dollars,3.0,0.013289906054983088,going,going,86.0,0.3809773069095152,to,to,101.0,0.44742683718443066,be,be,12.0,0.05315962421993235
fe0304346,120,2,2,yeah and that ain't even and it ain't even ,"['even', 'and', 'it']","('even', 'and', 'it')","['even', 'and', 'it']","('even', 'and', 'it')",1.0,0.004429968684994363,"['even', nan, nan]","('even', nan, nan)",['even'],"('even',)",1.0,0.004429968684994363,even,even,2.0,0.008859937369988725,and,and,47.0,0.20820852819473504,it,it,138.0,0.611335678529222,even,even,22.0,0.09745931106987597,,,100.0,0.44299686849943626,,,187.0,0.8284041440939458
fe0304346,120,2,2,yeah and that ain't even and it ain't even ,"['yeah', 'and', 'that']","('yeah', 'and', 'that')","['yeah', 'and', 'that']","('yeah', 'and', 'that')",1.0,0.004429968684994363,"['even', 'and', 'it']","('even', 'and', 'it')","['even', 'and', 'it']","('even', 'and', 'it')",1.0,0.004429968684994363,yeah,yeah,14.0,0.06201956158992108,and,and,47.0,0.20820852819473504,that,that,71.0,0.31452777663459974,even,even,22.0,0.09745931106987597,and,and,5.0,0.022149843424971814,it,it,18.0,0.07973943632989852
fe0304346,123,1,1,he he he looked at you wrong or he stepped on your shoe you know what i'm saying that the m. sixteen ain't guarantee your blood in your pocket ,"['the', 'm.', 'sixteen']","('the', 'm.', 'sixteen')","['the', 'm', 'sixteen']","('the', 'm', 'sixteen')",1.0,0.004429968684994363,"['guarantee', 'your', 'blood']","('guarantee', 'your', 'blood')","['guarantee', 'your', 'blood']","('guarantee', 'your', 'blood')",1.0,0.004429968684994363,the,the,16.0,0.0708794989599098,m.,m,1.0,0.004429968684994363,sixteen,sixteen,1.0,0.004429968684994363,guarantee,guarantee,1.0,0.004429968684994363,your,your,3.0,0.013289906054983088,blood,blood,1.0,0.004429968684994363
fe0304346,142,1,1,d- the only thing i ain't got is a d.v.d. player and that's that's that's all good because i got a v.h.s. ,"['only', 'thing', 'i']","('only', 'thing', 'i')","['only', 'thing', 'i']","('only', 'thing', 'i')",1.0,0.004429968684994363,"['got', 'is', 'a']","('got', 'is', 'a')","['got', 'is', 'a']","('got', 'is', 'a')",1.0,0.004429968684994363,only,only,3.0,0.013289906054983088,thing,thing,2.0,0.008859937369988725,i,i,224.0,0.9923129854387372,got,got,92.0,0.4075571190194814,is,is,3.0,0.013289906054983088,a,a,11.0,0.048729655534937986
fe0304346,170,1,1,yeah like that's a down payment exactly you know what i'm saying and then then to g- to get a certain class licence for them things tho those ain't cheap no more now ,"['things', 'tho', 'those']","('things', 'tho', 'those')","['things', 'tho', 'those']","('things', 'tho', 'those')",1.0,0.004429968684994363,"['cheap', 'no', 'more']","('cheap', 'no', 'more')","['cheap', 'no', 'more']","('cheap', 'no', 'more')",1.0,0.004429968684994363,things,things,2.0,0.008859937369988725,tho,tho,1.0,0.004429968684994363,those,those,2.0,0.008859937369988725,cheap,cheap,1.0,0.004429968684994363,no,no,45.0,0.19934859082474635,more,more,6.0,0.026579812109966176
fe0304346,189,1,1,put me under the under the the the bay beach you know what i'm saying and just make sure that somebody know that that's where i'm staying at you know what i mean i ain't paying no five thousand ten thousand thirty thousand for no plot ,"['i', 'mean', 'i']","('i', 'mean', 'i')","['i', 'mean', 'i']","('i', 'mean', 'i')",3.0,0.013289906054983088,"['paying', 'no', 'five']","('paying', 'no', 'five')","['paying', 'no', 'five']","('paying', 'no', 'five')",1.0,0.004429968684994363,i,i,45.0,0.19934859082474635,mean,mean,15.0,0.06644953027491544,i,i,224.0,0.9923129854387372,paying,paying,2.0,0.008859937369988725,no,no,45.0,0.19934859082474635,five,five,1.0,0.004429968684994363
fe0304347,159,1,1,that don't make no sense why would you want to stop talking to your friend for a million dollars when you know you know you ain't going to get the whole mill ,"['you', 'know', 'you']","('you', 'know', 'you')","['you', 'know', 'you']","('you', 'know', 'you')",5.0,0.022149843424971814,"['going', 'to', 'get']","('going', 'to', 'get')","['going', 'to', 'get']","('going', 'to', 'get')",7.0,0.03100978079496054,you,you,38.0,0.16833881002978576,know,know,33.0,0.14618896660481398,you,you,113.0,0.5005864614043629,going,going,86.0,0.3809773069095152,to,to,101.0,0.44742683718443066,get,get,10.0,0.04429968684994363
fe0304347,191,1,1,right up ten dollars is a lot of money when you ain't got it ,"['money', 'when', 'you']","('money', 'when', 'you')","['money', 'when', 'you']","('money', 'when', 'you')",1.0,0.004429968684994363,"['got', 'it', nan]","('got', 'it', nan)","['got', 'it']","('got', 'it')",1.0,0.004429968684994363,money,money,1.0,0.004429968684994363,when,when,5.0,0.022149843424971814,you,you,113.0,0.5005864614043629,got,got,92.0,0.4075571190194814,it,it,17.0,0.07530946764490416,,,187.0,0.8284041440939458
fe0304357,13,1,1, yeah ain't it  ,"[nan, nan, 'yeah']","(nan, nan, 'yeah')",['yeah'],"('yeah',)",5.0,0.022149843424971814,"['it', nan, nan]","('it', nan, nan)",['it'],"('it',)",15.0,0.06644953027491544,,,295.0,1.3068407620733369,,,186.0,0.8239741754089515,yeah,yeah,7.0,0.03100978079496054,it,it,38.0,0.16833881002978576,,,100.0,0.44299686849943626,,,187.0,0.8284041440939458
fe0304367,20,1,1,bathroom updated it ain't been ,"['bathroom', 'updated', 'it']","('bathroom', 'updated', 'it')","['bathroom', 'updated', 'it']","('bathroom', 'updated', 'it')",1.0,0.004429968684994363,"['been', nan, nan]","('been', nan, nan)",['been'],"('been',)",1.0,0.004429968684994363,bathroom,bathroom,1.0,0.004429968684994363,updated,updated,1.0,0.004429968684994363,it,it,138.0,0.611335678529222,been,been,15.0,0.06644953027491544,,,100.0,0.44299686849943626,,,187.0,0.8284041440939458
fe0304391,184,1,1,and it's fun it ain't like hard or nothing ,"[""it's"", 'fun', 'it']","(""it's"", 'fun', 'it')","[""it's"", 'fun', 'it']","(""it's"", 'fun', 'it')",1.0,0.004429968684994363,"['like', 'hard', 'or']","('like', 'hard', 'or')","['like', 'hard', 'or']","('like', 'hard', 'or')",1.0,0.004429968684994363,it's,it's,3.0,0.013289906054983088,fun,fun,2.0,0.008859937369988725,it,it,138.0,0.611335678529222,like,like,16.0,0.0708794989599098,hard,hard,1.0,0.004429968684994363,or,or,6.0,0.026579812109966176
fe0304415,61,1,1,or i- if that's my question you know the question they gonna give you will you talk to your best friend and i say yeah i'm going to talk to him i don't get the money then okay i ain't gonna talk to ,"['then', 'okay', 'i']","('then', 'okay', 'i')","['then', 'okay', 'i']","('then', 'okay', 'i')",1.0,0.004429968684994363,"['gonna', 'talk', 'to']","('gonna', 'talk', 'to')","['gonna', 'talk', 'to']","('gonna', 'talk', 'to')",1.0,0.004429968684994363,then,then,4.0,0.01771987473997745,okay,okay,7.0,0.03100978079496054,i,i,224.0,0.9923129854387372,gonna,gonna,90.0,0.3986971816494927,talk,talk,1.0,0.004429968684994363,to,to,29.0,0.12846909186483652
fe0304415,79,2,2,you know interests and stuff like that you know uh i ain't got no i ain't got no friend like that i don't even tell my fiancee n- everything  well i can't you know you don't tell a woman everything anyway ,"['know', 'uh', 'i']","('know', 'uh', 'i')","['know', 'uh', 'i']","('know', 'uh', 'i')",1.0,0.004429968684994363,"['got', 'no', 'i']","('got', 'no', 'i')","['got', 'no', 'i']","('got', 'no', 'i')",1.0,0.004429968684994363,know,know,17.0,0.07530946764490416,uh,uh,5.0,0.022149843424971814,i,i,224.0,0.9923129854387372,got,got,92.0,0.4075571190194814,no,no,45.0,0.19934859082474635,i,i,17.0,0.07530946764490416
fe0304415,79,2,2,you know interests and stuff like that you know uh i ain't got no i ain't got no friend like that i don't even tell my fiancee n- everything  well i can't you know you don't tell a woman everything anyway ,"['got', 'no', 'i']","('got', 'no', 'i')","['got', 'no', 'i']","('got', 'no', 'i')",1.0,0.004429968684994363,"['got', 'no', 'friend']","('got', 'no', 'friend')","['got', 'no', 'friend']","('got', 'no', 'friend')",1.0,0.004429968684994363,got,got,6.0,0.026579812109966176,no,no,22.0,0.09745931106987597,i,i,224.0,0.9923129854387372,got,got,92.0,0.4075571190194814,no,no,45.0,0.19934859082474635,friend,friend,1.0,0.004429968684994363
fe0304437,89,1,1,i ain't poor  a million sounds like a lot when you're scraping for beans ,"[nan, nan, 'i']","(nan, nan, 'i')",['i'],"('i',)",43.0,0.1904886534547576,"['poor', 'a', 'million']","('poor', 'a', 'million')","['poor', 'a', 'million']","('poor', 'a', 'million')",1.0,0.004429968684994363,,,295.0,1.3068407620733369,,,186.0,0.8239741754089515,i,i,224.0,0.9923129854387372,poor,poor,2.0,0.008859937369988725,a,a,27.0,0.1196091544948478,million,million,2.0,0.008859937369988725
fe0304440,27,1,1,they aren't no you know because they going in and getting them and bringing them to school like it ain't nothing you know ,"['school', 'like', 'it']","('school', 'like', 'it')","['school', 'like', 'it']","('school', 'like', 'it')",1.0,0.004429968684994363,"['nothing', 'you', 'know']","('nothing', 'you', 'know')","['nothing', 'you', 'know']","('nothing', 'you', 'know')",1.0,0.004429968684994363,school,school,1.0,0.004429968684994363,like,like,19.0,0.08416940501489288,it,it,138.0,0.611335678529222,nothing,nothing,40.0,0.1771987473997745,you,you,34.0,0.15061893528980833,know,know,23.0,0.10188927975487035
fe0304440,145,1,1, just something ain't it they tell me they want   ,"[nan, 'just', 'something']","(nan, 'just', 'something')","['just', 'something']","('just', 'something')",1.0,0.004429968684994363,"['it', 'they', 'tell']","('it', 'they', 'tell')","['it', 'they', 'tell']","('it', 'they', 'tell')",1.0,0.004429968684994363,,,295.0,1.3068407620733369,just,just,4.0,0.01771987473997745,something,something,7.0,0.03100978079496054,it,it,38.0,0.16833881002978576,they,they,7.0,0.03100978079496054,tell,tell,1.0,0.004429968684994363
fe0304489,78,1,1,it and and that's that's the way they're trying to fix it wi- with the government involved is that they'll throw throw more money at it throw more money at it you know that ain't gonna fix the school system right uh-huh until ,"['you', 'know', 'that']","('you', 'know', 'that')","['you', 'know', 'that']","('you', 'know', 'that')",4.0,0.01771987473997745,"['gonna', 'fix', 'the']","('gonna', 'fix', 'the')","['gonna', 'fix', 'the']","('gonna', 'fix', 'the')",1.0,0.004429968684994363,you,you,38.0,0.16833881002978576,know,know,33.0,0.14618896660481398,that,that,71.0,0.31452777663459974,gonna,gonna,90.0,0.3986971816494927,fix,fix,1.0,0.004429968684994363,the,the,9.0,0.03986971816494926
fe0304523,179,1,1,yeah that go and get that chamber of commerce and say hey why ain't that thing played you know ,"['say', 'hey', 'why']","('say', 'hey', 'why')","['say', 'hey', 'why']","('say', 'hey', 'why')",1.0,0.004429968684994363,"['that', 'thing', 'played']","('that', 'thing', 'played')","['that', 'thing', 'played']","('that', 'thing', 'played')",1.0,0.004429968684994363,say,say,7.0,0.03100978079496054,hey,hey,4.0,0.01771987473997745,why,why,1.0,0.004429968684994363,that,that,47.0,0.20820852819473504,thing,thing,2.0,0.008859937369988725,played,played,1.0,0.004429968684994363
fe0304525,13,1,1,that that uh sit there and go to war you know what i'm saying that's basically what it is you know what i mean er uh it i- they're lucky that we ain't having a world war three you know ,"['lucky', 'that', 'we']","('lucky', 'that', 'we')","['lucky', 'that', 'we']","('lucky', 'that', 'we')",1.0,0.004429968684994363,"['having', 'a', 'world']","('having', 'a', 'world')","['having', 'a', 'world']","('having', 'a', 'world')",1.0,0.004429968684994363,lucky,lucky,2.0,0.008859937369988725,that,that,22.0,0.09745931106987597,we,we,37.0,0.16390884134479142,having,having,3.0,0.013289906054983088,a,a,27.0,0.1196091544948478,world,world,2.0,0.008859937369988725
fe0304525,19,1,1,um um like before before it used to be just one race now it's like you have a whole bunch of rep well mixed races now you know what i'm saying they're controlling it like there ain't no tomorrow like white on white you know ,"['it', 'like', 'there']","('it', 'like', 'there')","['it', 'like', 'there']","('it', 'like', 'there')",1.0,0.004429968684994363,"['no', 'tomorrow', 'like']","('no', 'tomorrow', 'like')","['no', 'tomorrow', 'like']","('no', 'tomorrow', 'like')",1.0,0.004429968684994363,it,it,26.0,0.11517918580985344,like,like,19.0,0.08416940501489288,there,there,75.0,0.3322476513745772,no,no,54.0,0.2392183089896956,tomorrow,tomorrow,2.0,0.008859937369988725,like,like,12.0,0.05315962421993235
fe0304538,17,1,1,like where you keep helping all the minorities ain't that time over haven't we done that enough ,"['all', 'the', 'minorities']","('all', 'the', 'minorities')","['all', 'the', 'minorities']","('all', 'the', 'minorities')",1.0,0.004429968684994363,"['that', 'time', 'over']","('that', 'time', 'over')","['that', 'time', 'over']","('that', 'time', 'over')",1.0,0.004429968684994363,all,all,4.0,0.01771987473997745,the,the,27.0,0.1196091544948478,minorities,minorities,1.0,0.004429968684994363,that,that,47.0,0.20820852819473504,time,time,4.0,0.01771987473997745,over,over,1.0,0.004429968684994363
fe0304543,44,1,1, but uh you know i ain't    ,"['you', 'know', 'i']","('you', 'know', 'i')","['you', 'know', 'i']","('you', 'know', 'i')",2.0,0.008859937369988725,"[nan, nan, nan]","(nan, nan, nan)",[],(),17.0,0.07530946764490416,you,you,38.0,0.16833881002978576,know,know,33.0,0.14618896660481398,i,i,224.0,0.9923129854387372,,,17.0,0.07530946764490416,,,100.0,0.44299686849943626,,,187.0,0.8284041440939458
fe0304547,165,1,1,oh yeah i agree money ain't shit ,"['i', 'agree', 'money']","('i', 'agree', 'money')","['i', 'agree', 'money']","('i', 'agree', 'money')",1.0,0.004429968684994363,"['shit', nan, nan]","('shit', nan, nan)",['shit'],"('shit',)",1.0,0.004429968684994363,i,i,45.0,0.19934859082474635,agree,agree,1.0,0.004429968684994363,money,money,5.0,0.022149843424971814,shit,shit,2.0,0.008859937369988725,,,100.0,0.44299686849943626,,,187.0,0.8284041440939458
fe0304547,177,1,1,okay exactly exactly but new oh i'm not that's another subject i can't even go there because we're not supposed to be there but you know you know what the beautiful rocks and the mountains and all that you know man ain't do that ,"['you', 'know', 'man']","('you', 'know', 'man')","['you', 'know', 'man']","('you', 'know', 'man')",1.0,0.004429968684994363,"['do', 'that', nan]","('do', 'that', nan)","['do', 'that']","('do', 'that')",1.0,0.004429968684994363,you,you,38.0,0.16833881002978576,know,know,33.0,0.14618896660481398,man,man,4.0,0.01771987473997745,do,do,2.0,0.008859937369988725,that,that,20.0,0.08859937369988725,,,187.0,0.8284041440939458
fe0304552,173,1,1, oh with bush  no there ain't nothing gonna happen  unless you're  a good old boy from texas   you know ,"['bush', 'no', 'there']","('bush', 'no', 'there')","['bush', 'no', 'there']","('bush', 'no', 'there')",1.0,0.004429968684994363,"['nothing', 'gonna', 'happen']","('nothing', 'gonna', 'happen')","['nothing', 'gonna', 'happen']","('nothing', 'gonna', 'happen')",2.0,0.008859937369988725,bush,bush,2.0,0.008859937369988725,no,no,22.0,0.09745931106987597,there,there,75.0,0.3322476513745772,nothing,nothing,40.0,0.1771987473997745,gonna,gonna,5.0,0.022149843424971814,happen,happen,9.0,0.03986971816494926
fe0304579,74,1,1,nah i've never never enjoyed going theater and sitting and watching movies plus when you sit here you can chose when you're gonna watch you ain't gotta go anywhere you can ,"['gonna', 'watch', 'you']","('gonna', 'watch', 'you')","['gonna', 'watch', 'you']","('gonna', 'watch', 'you')",1.0,0.004429968684994363,"['gotta', 'go', 'anywhere']","('gotta', 'go', 'anywhere')","['gotta', 'go', 'anywhere']","('gotta', 'go', 'anywhere')",1.0,0.004429968684994363,gonna,gonna,3.0,0.013289906054983088,watch,watch,2.0,0.008859937369988725,you,you,113.0,0.5005864614043629,gotta,gotta,5.0,0.022149843424971814,go,go,4.0,0.01771987473997745,anywhere,anywhere,2.0,0.008859937369988725
fe0304585,236,1,1,gosh i ain't seen her in years  ,"[nan, 'gosh', 'i']","(nan, 'gosh', 'i')","['gosh', 'i']","('gosh', 'i')",1.0,0.004429968684994363,"['seen', 'her', 'in']","('seen', 'her', 'in')","['seen', 'her', 'in']","('seen', 'her', 'in')",1.0,0.004429968684994363,,,295.0,1.3068407620733369,gosh,gosh,1.0,0.004429968684994363,i,i,224.0,0.9923129854387372,seen,seen,7.0,0.03100978079496054,her,her,2.0,0.008859937369988725,in,in,13.0,0.05758959290492672
fe0304593,39,1,1,i i bought one the other day to watch and ain't got around to watching it yet h- ,"['to', 'watch', 'and']","('to', 'watch', 'and')","['to', 'watch', 'and']","('to', 'watch', 'and')",1.0,0.004429968684994363,"['got', 'around', 'to']","('got', 'around', 'to')","['got', 'around', 'to']","('got', 'around', 'to')",1.0,0.004429968684994363,to,to,9.0,0.03986971816494926,watch,watch,2.0,0.008859937369988725,and,and,6.0,0.026579812109966176,got,got,92.0,0.4075571190194814,around,around,2.0,0.008859937369988725,to,to,29.0,0.12846909186483652
fe0304601,131,1,1,and uh all of a sudden he he'll be doing something and next thing you know he's doing something else and he doesn't even know he's doing it and he's constantly looking for trouble but he don't even know he is and he ain't much of a big guy  ,"['is', 'and', 'he']","('is', 'and', 'he')","['is', 'and', 'he']","('is', 'and', 'he')",1.0,0.004429968684994363,"['much', 'of', 'a']","('much', 'of', 'a')","['much', 'of', 'a']","('much', 'of', 'a')",2.0,0.008859937369988725,is,is,6.0,0.026579812109966176,and,and,47.0,0.20820852819473504,he,he,19.0,0.08416940501489288,much,much,14.0,0.06201956158992108,of,of,11.0,0.048729655534937986,a,a,11.0,0.048729655534937986
fe0304651,167,1,1,there ain't no reassurance in the newspapers ,"[nan, nan, 'there']","(nan, nan, 'there')",['there'],"('there',)",9.0,0.03986971816494926,"['no', 'reassurance', 'in']","('no', 'reassurance', 'in')","['no', 'reassurance', 'in']","('no', 'reassurance', 'in')",1.0,0.004429968684994363,,,295.0,1.3068407620733369,,,186.0,0.8239741754089515,there,there,75.0,0.3322476513745772,no,no,54.0,0.2392183089896956,reassurance,reassurance,1.0,0.004429968684994363,in,in,13.0,0.05758959290492672
fe0304685,119,1,1, right when we had to go to work it was perfect they'll say no we ain't going to have no rain but i mean from one day  ,"['say', 'no', 'we']","('say', 'no', 'we')","['say', 'no', 'we']","('say', 'no', 'we')",1.0,0.004429968684994363,"['going', 'to', 'have']","('going', 'to', 'have')","['going', 'to', 'have']","('going', 'to', 'have')",1.0,0.004429968684994363,say,say,7.0,0.03100978079496054,no,no,22.0,0.09745931106987597,we,we,37.0,0.16390884134479142,going,going,86.0,0.3809773069095152,to,to,101.0,0.44742683718443066,have,have,5.0,0.022149843424971814
fe0304705,98,1,1, well she and then she told me she goes well i told you you weren't going to have one but if he don't come to me  when i get some treats  for him then i ain't never going to pay attention to him  ,"['him', 'then', 'i']","('him', 'then', 'i')","['him', 'then', 'i']","('him', 'then', 'i')",1.0,0.004429968684994363,"['never', 'going', 'to']","('never', 'going', 'to')","['never', 'going', 'to']","('never', 'going', 'to')",2.0,0.008859937369988725,him,him,3.0,0.013289906054983088,then,then,5.0,0.022149843424971814,i,i,224.0,0.9923129854387372,never,never,25.0,0.11074921712485906,going,going,8.0,0.0354397494799549,to,to,29.0,0.12846909186483652
fe0304705,108,1,1, oh yeah they they sell real good  stop angel you ain't going to catch him  ,"['stop', 'angel', 'you']","('stop', 'angel', 'you')","['stop', 'angel', 'you']","('stop', 'angel', 'you')",1.0,0.004429968684994363,"['going', 'to', 'catch']","('going', 'to', 'catch')","['going', 'to', 'catch']","('going', 'to', 'catch')",1.0,0.004429968684994363,stop,stop,1.0,0.004429968684994363,angel,angel,1.0,0.004429968684994363,you,you,113.0,0.5005864614043629,going,going,86.0,0.3809773069095152,to,to,101.0,0.44742683718443066,catch,catch,1.0,0.004429968684994363
fe0304708,94,1,1,oh yeah but acres ain't that los angeles acres ,"['yeah', 'but', 'acres']","('yeah', 'but', 'acres')","['yeah', 'but', 'acres']","('yeah', 'but', 'acres')",1.0,0.004429968684994363,"['that', 'los', 'angeles']","('that', 'los', 'angeles')","['that', 'los', 'angeles']","('that', 'los', 'angeles')",1.0,0.004429968684994363,yeah,yeah,14.0,0.06201956158992108,but,but,45.0,0.19934859082474635,acres,acres,1.0,0.004429968684994363,that,that,47.0,0.20820852819473504,los,los,1.0,0.004429968684994363,angeles,angeles,1.0,0.004429968684994363
fe0304716,44,1,1,my hobby shit when i ain't at fricking work or doing you know my jobs i'm just hanging out drinking beer  ,"['shit', 'when', 'i']","('shit', 'when', 'i')","['shit', 'when', 'i']","('shit', 'when', 'i')",1.0,0.004429968684994363,"['at', 'fricking', 'work']","('at', 'fricking', 'work')","['at', 'fricking', 'work']","('at', 'fricking', 'work')",1.0,0.004429968684994363,shit,shit,1.0,0.004429968684994363,when,when,5.0,0.022149843424971814,i,i,224.0,0.9923129854387372,at,at,1.0,0.004429968684994363,fricking,fricking,1.0,0.004429968684994363,work,work,1.0,0.004429968684994363
fe0304716,94,1,1,you ain't got to think about shit except for that ball g- you know making the shot   ,"[nan, nan, 'you']","(nan, nan, 'you')",['you'],"('you',)",14.0,0.06201956158992108,"['got', 'to', 'think']","('got', 'to', 'think')","['got', 'to', 'think']","('got', 'to', 'think')",1.0,0.004429968684994363,,,295.0,1.3068407620733369,,,186.0,0.8239741754089515,you,you,113.0,0.5005864614043629,got,got,92.0,0.4075571190194814,to,to,101.0,0.44742683718443066,think,think,1.0,0.004429968684994363
fe0304716,185,1,1,the worst aspect of it and it ain't getting better and i live in a place where people are particularly insane ,"['it', 'and', 'it']","('it', 'and', 'it')","['it', 'and', 'it']","('it', 'and', 'it')",2.0,0.008859937369988725,"['getting', 'better', 'and']","('getting', 'better', 'and')","['getting', 'better', 'and']","('getting', 'better', 'and')",1.0,0.004429968684994363,it,it,26.0,0.11517918580985344,and,and,47.0,0.20820852819473504,it,it,138.0,0.611335678529222,getting,getting,10.0,0.04429968684994363,better,better,1.0,0.004429968684994363,and,and,10.0,0.04429968684994363
fe0304733,82,1,1,so technically it's not a movie theater it sounds like a movie theater but the screen ain't nowhere as big as a movie theater ,"['but', 'the', 'screen']","('but', 'the', 'screen')","['but', 'the', 'screen']","('but', 'the', 'screen')",1.0,0.004429968684994363,"['nowhere', 'as', 'big']","('nowhere', 'as', 'big')","['nowhere', 'as', 'big']","('nowhere', 'as', 'big')",1.0,0.004429968684994363,but,but,11.0,0.048729655534937986,the,the,27.0,0.1196091544948478,screen,screen,1.0,0.004429968684994363,nowhere,nowhere,2.0,0.008859937369988725,as,as,2.0,0.008859937369988725,big,big,2.0,0.008859937369988725
