File,Line,InstancesCountPerLine,FeatureCountPerLine,Content,L3_L1_List,L3_L1_Tuple,CleanedL3_L1_List,CleanedL3_L1_Tuple,Count_CleanedL3_L1_Tuple,NormCount_CleanedL3_L1_Tuple,R1_R3_List,R1_R3_Tuple,CleanedR1_R3_List,CleanedR1_R3_Tuple,Count_CleanedR1_R3_Tuple,NormCount_CleanedR1_R3_Tuple,L3,Cleaned_L3,L3_Count,L3_Norm_Count,L2,Cleaned_L2,L2_Count,L2_Norm_Count,L1,Cleaned_L1,L1_Count,L1_Norm_Count,R1,Cleaned_R1,R1_Count,R1_Norm_Count,R2,Cleaned_R2,R2_Count,R2_Norm_Count,R3,Cleaned_R3,R3_Count,R3_Norm_Count
fe0309957,73,1,1,one 'posed to come around 'bout three but it seemed like it done passed over ,"['seemed', 'like', 'it']","('seemed', 'like', 'it')","['seemed', 'like', 'it']","('seemed', 'like', 'it')",1.0,0.004429968684994363,"['passed', 'over', nan]","('passed', 'over', nan)","['passed', 'over']","('passed', 'over')",1.0,0.004429968684994363,seemed,seemed,1.0,0.004429968684994363,like,like,2.0,0.008859937369988725,it,it,1.0,0.004429968684994363,passed,passed,1.0,0.004429968684994363,over,over,2.0,0.008859937369988725,,,9.0,0.03986971816494926
fe0310000,45,1,1,'cause i hav- i done heard a lotta of my friends be saying you know ,"['i', 'hav-', 'i']","('i', 'hav-', 'i')","['i', 'hav-', 'i']","('i', 'hav-', 'i')",1.0,0.004429968684994363,"['heard', 'a', 'lotta']","('heard', 'a', 'lotta')","['heard', 'a', 'lotta']","('heard', 'a', 'lotta')",1.0,0.004429968684994363,i,i,4.0,0.01771987473997745,hav-,hav,1.0,0.004429968684994363,i,i,12.0,0.05315962421993235,heard,heard,1.0,0.004429968684994363,a,a,5.0,0.022149843424971814,lotta,lotta,1.0,0.004429968684994363
fe0310237,76,1,1,yeah it changed the whole lot all the years society done changed a lot they ain't got a whole lotta things that are modern than they would back long time ago when ,"['the', 'years', 'society']","('the', 'years', 'society')","['the', 'years', 'society']","('the', 'years', 'society')",1.0,0.004429968684994363,"['changed', 'a', 'lot']","('changed', 'a', 'lot')","['changed', 'a', 'lot']","('changed', 'a', 'lot')",1.0,0.004429968684994363,the,the,2.0,0.008859937369988725,years,years,1.0,0.004429968684994363,society,society,1.0,0.004429968684994363,changed,changed,1.0,0.004429968684994363,a,a,5.0,0.022149843424971814,lot,lot,2.0,0.008859937369988725
fe0310239,147,1,1,mhm mhm you done got quiet on me ,"['mhm', 'mhm', 'you']","('mhm', 'mhm', 'you')","['mhm', 'mhm', 'you']","('mhm', 'mhm', 'you')",1.0,0.004429968684994363,"['got', 'quiet', 'on']","('got', 'quiet', 'on')","['got', 'quiet', 'on']","('got', 'quiet', 'on')",1.0,0.004429968684994363,mhm,mhm,1.0,0.004429968684994363,mhm,mhm,1.0,0.004429968684994363,you,you,10.0,0.04429968684994363,got,got,8.0,0.0354397494799549,quiet,quiet,1.0,0.004429968684994363,on,on,1.0,0.004429968684994363
fe0310371,13,1,1,we- well all i can say is i've done got me a good education ,"['say', 'is', ""i've""]","('say', 'is', ""i've"")","['say', 'is', ""i've""]","('say', 'is', ""i've"")",1.0,0.004429968684994363,"['got', 'me', 'a']","('got', 'me', 'a')","['got', 'me', 'a']","('got', 'me', 'a')",1.0,0.004429968684994363,say,say,1.0,0.004429968684994363,is,is,2.0,0.008859937369988725,i've,i've,4.0,0.01771987473997745,got,got,8.0,0.0354397494799549,me,me,1.0,0.004429968684994363,a,a,3.0,0.013289906054983088
fe0310445,48,1,1,we done graduated from santa monica high school ,"[nan, nan, 'we']","(nan, nan, 'we')",['we'],"('we',)",1.0,0.004429968684994363,"['graduated', 'from', 'santa']","('graduated', 'from', 'santa')","['graduated', 'from', 'santa']","('graduated', 'from', 'santa')",1.0,0.004429968684994363,,,10.0,0.04429968684994363,,,4.0,0.01771987473997745,we,we,4.0,0.01771987473997745,graduated,graduated,1.0,0.004429968684994363,from,from,1.0,0.004429968684994363,santa,santa,1.0,0.004429968684994363
fe0310553,98,1,1,have you done participated in the linguistic study before ,"[nan, 'have', 'you']","(nan, 'have', 'you')","['have', 'you']","('have', 'you')",2.0,0.008859937369988725,"['participated', 'in', 'the']","('participated', 'in', 'the')","['participated', 'in', 'the']","('participated', 'in', 'the')",1.0,0.004429968684994363,,,10.0,0.04429968684994363,have,have,3.0,0.013289906054983088,you,you,10.0,0.04429968684994363,participated,participated,1.0,0.004429968684994363,in,in,2.0,0.008859937369988725,the,the,5.0,0.022149843424971814
fe0310572,75,1,1,well they've done tried that well not the iraqis ,"[nan, 'well', ""they've""]","(nan, 'well', ""they've"")","['well', ""they've""]","('well', ""they've"")",1.0,0.004429968684994363,"['tried', 'that', 'well']","('tried', 'that', 'well')","['tried', 'that', 'well']","('tried', 'that', 'well')",1.0,0.004429968684994363,,,10.0,0.04429968684994363,well,well,1.0,0.004429968684994363,they've,they've,2.0,0.008859937369988725,tried,tried,1.0,0.004429968684994363,that,that,2.0,0.008859937369988725,well,well,1.0,0.004429968684994363
fe0310608,98,1,1,and we're like what and they're like well they just damned done blown up the world trade center i'm like what and i mean you know we had no idea but except from hillbillies on the ga- in the gas stations you know i mean it was like ,"['they', 'just', 'damned']","('they', 'just', 'damned')","['they', 'just', 'damned']","('they', 'just', 'damned')",1.0,0.004429968684994363,"['blown', 'up', 'the']","('blown', 'up', 'the')","['blown', 'up', 'the']","('blown', 'up', 'the')",1.0,0.004429968684994363,they,they,1.0,0.004429968684994363,just,just,1.0,0.004429968684994363,damned,damned,1.0,0.004429968684994363,blown,blown,1.0,0.004429968684994363,up,up,4.0,0.01771987473997745,the,the,5.0,0.022149843424971814
fe0310640,34,1,1,yeah yeah and this is like it's like really done got kind of ridiculous you know just for a you know the kids coming up now you know say oh i wanna be a basketball player you know it's 'cause they see um ,"[""it's"", 'like', 'really']","(""it's"", 'like', 'really')","[""it's"", 'like', 'really']","(""it's"", 'like', 'really')",1.0,0.004429968684994363,"['got', 'kind', 'of']","('got', 'kind', 'of')","['got', 'kind', 'of']","('got', 'kind', 'of')",1.0,0.004429968684994363,it's,it's,1.0,0.004429968684994363,like,like,2.0,0.008859937369988725,really,really,1.0,0.004429968684994363,got,got,8.0,0.0354397494799549,kind,kind,1.0,0.004429968684994363,of,of,1.0,0.004429968684994363
fe0310645,76,1,1,um believe it or not you can still find some you you you can watch t.v. and still find nothing to watch really 'cause it's so much more but you done seen a lot of it ,"['more', 'but', 'you']","('more', 'but', 'you')","['more', 'but', 'you']","('more', 'but', 'you')",1.0,0.004429968684994363,"['seen', 'a', 'lot']","('seen', 'a', 'lot')","['seen', 'a', 'lot']","('seen', 'a', 'lot')",1.0,0.004429968684994363,more,more,1.0,0.004429968684994363,but,but,1.0,0.004429968684994363,you,you,10.0,0.04429968684994363,seen,seen,1.0,0.004429968684994363,a,a,5.0,0.022149843424971814,lot,lot,2.0,0.008859937369988725
fe0310716,142,1,1,we do different things as as opposed to like doing the same thing over and over again so it won't get boring and you know what i mean once you've been with a person for so long that you done did just about everything there is to do you know what is you know ,"['long', 'that', 'you']","('long', 'that', 'you')","['long', 'that', 'you']","('long', 'that', 'you')",1.0,0.004429968684994363,"['did', 'just', 'about']","('did', 'just', 'about')","['did', 'just', 'about']","('did', 'just', 'about')",1.0,0.004429968684994363,long,long,1.0,0.004429968684994363,that,that,4.0,0.01771987473997745,you,you,10.0,0.04429968684994363,did,did,5.0,0.022149843424971814,just,just,1.0,0.004429968684994363,about,about,2.0,0.008859937369988725
fe0311117,66,2,1,i'm sure i could have done i mean i i you know we could have done followed those paths right ,"['we', 'could', 'have']","('we', 'could', 'have')","['we', 'could', 'have']","('we', 'could', 'have')",1.0,0.004429968684994363,"['followed', 'those', 'paths']","('followed', 'those', 'paths')","['followed', 'those', 'paths']","('followed', 'those', 'paths')",1.0,0.004429968684994363,we,we,1.0,0.004429968684994363,could,could,1.0,0.004429968684994363,have,have,2.0,0.008859937369988725,followed,followed,1.0,0.004429968684994363,those,those,1.0,0.004429968684994363,paths,paths,1.0,0.004429968684994363
fe0311357,145,1,1,she's not pregnant anymore she's already done picked up a cigarette ,"['anymore', ""she's"", 'already']","('anymore', ""she's"", 'already')","['anymore', ""she's"", 'already']","('anymore', ""she's"", 'already')",1.0,0.004429968684994363,"['picked', 'up', 'a']","('picked', 'up', 'a')","['picked', 'up', 'a']","('picked', 'up', 'a')",1.0,0.004429968684994363,anymore,anymore,1.0,0.004429968684994363,she's,she's,1.0,0.004429968684994363,already,already,1.0,0.004429968684994363,picked,picked,1.0,0.004429968684994363,up,up,4.0,0.01771987473997745,a,a,3.0,0.013289906054983088
fe0311468,129,1,1,and they done got older ,"[nan, 'and', 'they']","(nan, 'and', 'they')","['and', 'they']","('and', 'they')",1.0,0.004429968684994363,"['got', 'older', nan]","('got', 'older', nan)","['got', 'older']","('got', 'older')",1.0,0.004429968684994363,,,10.0,0.04429968684994363,and,and,4.0,0.01771987473997745,they,they,5.0,0.022149843424971814,got,got,8.0,0.0354397494799549,older,older,1.0,0.004429968684994363,,,9.0,0.03986971816494926
fe0311468,142,1,1,on holidays but now that she done grew up and got her own house and got a husband i be like mom they might not come over because they got they own thing you know this might be their first thanksgiving in their home their first christmas ,"['now', 'that', 'she']","('now', 'that', 'she')","['now', 'that', 'she']","('now', 'that', 'she')",1.0,0.004429968684994363,"['grew', 'up', 'and']","('grew', 'up', 'and')","['grew', 'up', 'and']","('grew', 'up', 'and')",1.0,0.004429968684994363,now,now,3.0,0.013289906054983088,that,that,4.0,0.01771987473997745,she,she,2.0,0.008859937369988725,grew,grew,1.0,0.004429968684994363,up,up,4.0,0.01771987473997745,and,and,1.0,0.004429968684994363
fe0311634,157,1,1,i done got like two or three today ,"[nan, nan, 'i']","(nan, nan, 'i')",['i'],"('i',)",3.0,0.013289906054983088,"['got', 'like', 'two']","('got', 'like', 'two')","['got', 'like', 'two']","('got', 'like', 'two')",1.0,0.004429968684994363,,,10.0,0.04429968684994363,,,4.0,0.01771987473997745,i,i,12.0,0.05315962421993235,got,got,8.0,0.0354397494799549,like,like,1.0,0.004429968684994363,two,two,2.0,0.008859937369988725
